,fid,교육시설_sum,근린생활시설_sum,문화시설_sum,숙박시설_sum,업무시설_sum,의료시설_sum,주거시설_sum,판매시설_sum,공원_distance,대학교_distance,지하철_distance,버스_distance,경사도_mean,거주인구,도로길이
2332,3111,0.0,2092.76,0.0,0.0,0.0,0.0,1622.73,0.0,90.84562840686621,2821.0008811712532,1174.5374007211806,48.64375710029334,10.5,7239,100.040747955115
2333,3112,0.0,1884.65,0.0,0.0,0.0,0.0,12819.77,0.0,36.22223594363052,2859.9594014360655,1209.1186585748492,66.46541294981516,4.8,7239,228.43481886237498
2334,3113,0.0,1050.59,0.0,0.0,0.0,0.0,0.0,0.0,119.87825238386117,2901.8423750688244,1250.7587268370094,68.61390529352835,5.75,7239,106.698294441138
2335,3114,12943.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.96220891949326,2946.525096996579,1298.7788466241504,158.10663065137163,5.0,7239,0.0
2336,3115,12943.79,0.0,0.0,0.0,0.0,0.0,587.21,0.0,53.24377249047177,2993.8822138369483,1352.499622749734,255.51353601672528,4.5,7239,34.0847347128323
2337,3116,0.0,0.0,0.0,0.0,0.0,0.0,6337.175,0.0,83.13106360747474,3043.7888985638324,1411.2702094428091,354.3673931004059,7.66666666666667,7239,186.935432524727
2338,3117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0291735875631,3096.1218634455,1474.4868992339827,453.72343258001,10.6666666666667,7239,46.9204615840775
2339,3118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.97333439933203,3150.7602119483086,1541.602823489702,553.3111954652238,16.3333333333333,7239,0.0
2340,3140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,831.3766728813365,1187.9137494527608,510.89648915357003,91.86806163413735,0.5,8003,6.934889636780991
2341,3141,0.0,2092.19,0.0,0.0,0.0,0.0,11996.675,0.0,744.6855990597257,1242.0347209492465,478.8365841867656,70.69666910043735,1.5,8003,103.328995740732
2342,3142,0.0,493.32,0.0,0.0,4899.99,0.0,10565.31,0.0,661.7595795325283,1301.5994126565802,466.426154391824,142.41406535650546,1.5,18835,229.280215558695
2343,3143,0.0,0.0,0.0,0.0,15143.89,0.0,28967.821,0.0,584.2041348554695,1365.8958324428447,475.2071885682624,144.2760714911763,2.5,10832,200.409280284954
2344,3144,0.0,558.55,0.0,0.0,1713.44,0.0,24967.67,0.0,514.453915991565,1434.2877780370693,504.07342525811134,136.00797457692448,3.5,10832,176.51189926034402
2345,3145,0.0,836.36,0.0,0.0,1274.75,0.0,19176.67,0.0,456.10396029538595,1506.2174631983007,549.8707079455304,140.45709587262763,2.6,10832,200.92401569368
2346,3146,1395.65,623.32,0.0,0.0,636.75,0.0,11400.63,0.0,414.0029516050892,1581.2021609308176,538.9701266592411,62.8695170062573,1.5,10832,162.373287425783
2347,3147,0.0,3094.27,219.0,991.06,0.0,0.0,9195.395,0.0,393.40271439820526,1658.8276318253268,471.98546390015366,67.74607021274302,1.5,10832,176.08262844915402
2348,3148,0.0,5429.2,420.45,10557.275,4547.88,0.0,4985.45,0.0,397.65887123854,1738.7402225620963,418.3914303700997,106.27506519749281,2.0,10832,258.543015446451
2349,3149,0.0,19842.715,1515.98,7165.5,4635.225,0.0,4631.89,0.0,426.02710063179137,1820.6387950621358,383.8386771173365,51.2481962935853,2.5,16268,289.93813004742697
2350,3150,0.0,5379.21,0.0,1343.89,25303.3,4985.69,3402.4,0.0,474.1995713748536,1904.26712771152,373.64756290848527,44.346336104182264,2.5,16268,399.163976653188
2351,3151,0.0,1112.18,0.0,0.0,0.0,0.0,10024.03,0.0,382.43398233718324,1989.407091662657,389.73388696910314,109.24840185155021,2.0,5436,357.53287213854895
2352,3152,0.0,0.0,0.0,0.0,0.0,0.0,10948.47,0.0,285.2055184491302,2075.872700843556,429.1528098557446,114.78975365730324,2.0,5436,431.827417792427
2353,3153,0.0,1341.28,0.0,0.0,0.0,0.0,8633.94,0.0,190.86185771390615,2163.50502078184,486.26268202712237,123.47091893985062,1.5,5436,225.763678843889
2354,3154,0.0,319.62,0.0,0.0,0.0,0.0,7942.642,0.0,107.30299984675278,2252.1678647134286,555.6350311371259,56.50174270595272,1.5,5436,314.068986351008
2355,3155,0.0,0.0,0.0,0.0,0.0,0.0,9842.505,0.0,81.23572422805502,2341.7441828350734,633.2525640646799,105.54359476931315,0.5,5436,263.164210757244
2356,3156,0.0,0.0,0.0,0.0,0.0,0.0,8630.17,0.0,147.25547892870713,2432.133046504349,716.4404805203775,122.98839685320554,0.5,5436,200.07764935087798
2357,3157,0.0,3325.13,0.0,0.0,0.0,0.0,3712.83,0.0,238.26190070328377,2523.24713514852,803.4704378701778,27.7365464171806,0.5,14939,200.78805255027697
2358,3158,0.0,3994.46,0.0,0.0,10546.525,7614.03,1489.63,0.0,313.8035890089742,2615.0106434291365,893.2201056328418,80.07566175163727,1.5,9503,120.565006492359
2359,3159,6404.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.6148589464973,2707.3575376251433,984.946292875813,141.95445527148138,2.5,9503,0.0
2360,3160,816.0,1138.295,0.0,0.0,0.0,0.0,10875.45,0.0,290.9959176325597,2715.99017200306,1078.1446437099107,77.69291070715963,4.33333333333333,9503,213.384781493364
2361,3161,0.0,2211.92,0.0,0.0,0.0,0.0,14312.858,0.0,266.17968529802573,2716.2343380421794,1172.4641469345968,91.74354064239769,5.5,9503,158.138887849245
2362,3162,0.0,1275.53,0.0,0.0,0.0,0.0,51571.7677,0.0,170.4062263144421,2720.157151882536,1150.735925470055,142.40190169647747,4.0,16329,0.0
2363,3163,0.0,271.17,0.0,0.0,0.0,0.0,6919.84,0.0,84.99743145590591,2727.7427425824812,1107.531602978363,60.534582154760244,6.66666666666667,6826,257.120663226658
2364,3164,8601.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.55589050570863,2738.960677974296,1071.9416830204405,83.03394291961945,10.5,6826,0.0
2365,3165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.60989222333427,2753.766567499921,1044.7446246647314,166.62049181136092,13.0,6826,0.0
2366,3166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.55814859967202,2772.102921622192,1026.6076799390594,242.1404667635676,11.25,6826,0.0
2367,3167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.36098476786486,2793.9002299422496,1018.0152086387357,282.6204846532859,7.66666666666667,14065,0.0
2368,3168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.5204700590943,2819.0782125856726,1019.2086343346481,326.2316000369503,7.66666666666667,7239,0.0
2369,3169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.517497984645,2847.547195304711,1030.1539469192273,238.80660362913085,11.0,7239,0.0
2370,3170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.53589983135777,2879.2095577268237,1050.546385065715,144.61736633027334,13.0,7239,0.0
2371,3171,0.0,2103.72,0.0,0.0,0.0,0.0,457.0,0.0,108.10114440326845,2913.9612063521918,1079.8508687624887,69.2776704498771,11.666666666666698,7239,130.72912753119
2372,3172,0.0,3526.19,0.0,0.0,0.0,0.0,6205.52,0.0,68.88380886758742,2951.693028411448,1117.366425630551,93.1892315335328,5.5,7239,364.32329061450105
2373,3173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.43060005108447,2992.2922889995293,1162.2982398060926,154.22899742868523,4.75,7239,42.6258742294634
2374,3174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.92584678344116,3035.6439413505464,1213.8230126979038,209.94385841377726,3.5,7239,0.0
2375,3175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.25313443634786,3081.631827701885,1271.1392735751633,290.4580638588535,4.33333333333333,7239,0.0
2376,3176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.4972283404402,3130.139755883291,1333.5004455435894,380.3353430496751,6.5,7239,0.0
2377,3177,0.0,745.04,0.0,0.0,0.0,0.0,0.0,0.0,223.2372239605749,3181.052443487865,1400.232645839866,474.2822815818632,11.25,7239,0.0
2378,3201,0.0,2640.33,0.0,1244.18,0.0,0.0,6405.95,0.0,697.2494247136927,1325.4454487760127,382.1203954865089,43.39431956967637,1.0,8003,100.828814349088
2379,3202,0.0,1698.29,0.0,0.0,0.0,0.0,9099.19,0.0,607.8863808649793,1381.4182679690286,366.449012821021,131.02219276041612,1.5,18835,100.936259530216
2380,3203,0.0,3924.23,0.0,591.04,1311.73,0.0,12906.527,0.0,522.3931236077,1442.160475438119,377.5624373814894,146.69261789131957,2.5,10832,225.464920989007
2381,3204,0.0,4351.735,0.0,0.0,2227.54,3996.0,13638.75,0.0,443.01572310033447,1507.0955030153782,413.30562785023193,52.43207642140865,3.0,10832,317.976884898739
2382,3205,0.0,1352.6,0.0,0.0,5724.71,3996.0,10756.86,0.0,373.6722066294781,1575.705075816255,468.0697839808633,60.72716079938016,2.5,10832,241.60974971475497
2383,3206,0.0,3496.69,0.0,0.0,0.0,0.0,154.98,0.0,320.9338512362088,1647.53019066569,475.17849508002905,58.853830615510816,1.33333333333333,10832,216.71004841448996
2384,3207,0.0,9315.27,1506.76,0.0,35776.62,0.0,0.0,0.0,293.8805667368905,1722.1685703769408,397.58782465782417,57.322076746737395,1.33333333333333,10832,200.363912226437
2385,3208,0.0,12380.35,0.0,0.0,0.0,0.0,0.0,4675.91,299.5541185006118,1799.2701445015107,332.2005207176319,6.932698361902046,1.33333333333333,10832,230.22992834349898
2386,3209,0.0,7483.445,0.0,2691.39,12015.23,0.0,405.66,0.0,336.3022213509144,1878.5316429187314,287.46812890388384,76.01956444290563,1.4,10832,200.305152360613
2387,3210,0.0,4971.04,0.0,1343.89,0.0,0.0,1154.0,0.0,395.5569870836605,1959.691002796336,273.7120673775616,56.70349038367189,1.4,16268,336.01028316352995
2388,3211,0.0,6398.27,7994075.0,0.0,0.0,0.0,681.77,0.0,414.3504163699981,2042.522002793776,295.2935794115636,43.297457067763176,1.5,5436,167.433245781662
2389,3212,0.0,4110.545,0.0,0.0,0.0,0.0,2628.61,0.0,326.7609218414972,2126.8293419531888,345.65579957046526,24.335817163276246,1.5,5436,298.35723289714
2390,3213,0.0,5027.0,0.0,0.0,0.0,0.0,3914.04,0.0,248.71420942095887,2212.444254697176,414.4359987163037,74.46861165893019,2.0,5436,339.455687325069
2391,3214,0.0,2666.235,0.0,0.0,0.0,0.0,4235.0070000000005,0.0,192.2093684504545,2299.220677304003,494.0000949473255,61.64715819083364,1.5,5436,289.503167270097
2392,3215,2011.52,1807.91,0.0,0.0,0.0,0.0,6492.638000000001,0.0,178.96857294017957,2387.0319390840773,579.926393697171,43.13491466163866,1.0,5436,214.96891613191602
2393,3216,0.0,4435.61,0.0,0.0,0.0,0.0,5322.955,0.0,217.0591723629034,2475.7679305447773,669.7706935418968,56.36983537689946,0.5,5436,320.420001207868
2394,3217,0.0,246.32,0.0,0.0,0.0,7053.46,671.57,2810.19,286.7041052046957,2565.3326930560097,762.1486556210247,85.64867460624855,0.666666666666667,14939,216.574942327328
2395,3218,0.0,2569.07,0.0,0.0,0.0,5051.76,1909.23,2776.75,370.517785000472,2655.6423740142145,856.2406181238348,82.55436416654862,0.5,14939,171.020698343861
2396,3219,6189.37,6030.615,0.0,0.0,0.0,0.0,1666.13,0.0,385.06077331218864,2746.62349507746,951.5382548829647,47.89411512394537,2.0,9503,170.098100917706
2397,3220,729.96,7537.456999999999,0.0,0.0,6296.91,1503.77,5538.41,0.0,292.91110265145176,2815.97694214673,1047.712621095975,34.70186600811618,4.0,9503,217.30446837681498
2398,3221,1446.0,4447.04,0.0,0.0,0.0,1503.77,1712.63,0.0,208.13855615754997,2816.212439350902,1117.2730867261855,60.56133869275182,5.0,9503,100.147382843006
2399,3222,0.0,377.05,0.0,0.0,0.0,0.0,30034.8581,0.0,144.3815523313078,2819.9961802831936,1063.3591044907598,48.40723261719789,4.0,16329,0.0
2400,3223,0.0,0.0,0.0,0.0,0.0,0.0,3668.31,0.0,135.53610713589848,2827.3139193378565,1016.4475687386177,41.3040743234266,5.25,6826,116.22431574790701
2401,3224,8601.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.23347644249324,2838.1383209001374,977.5471216231265,62.59148389316896,8.16666666666667,6826,0.0
2402,3225,0.0,0.0,0.0,0.0,0.0,0.0,7210.02,0.0,214.05396488733302,2852.4294639912873,947.644833314432,101.41650069134909,11.2,6826,0.0
2403,3226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.83487837469124,2870.1355636855296,927.6113007792735,171.10105108314346,13.0,6826,0.0
2404,3227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.0796191873745,2891.193879566489,918.0927843445703,189.28460017470508,10.8,14065,0.0
2405,3228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.244599825028,2915.5317753271,919.4159211765503,249.76264767747986,8.66666666666667,7239,0.0
2406,3229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.1500363709625,2943.0678899870104,931.5345144784012,281.8889916003328,9.6,7239,0.0
2407,3230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.11627128987874,2973.7133798647847,954.037267266488,208.19939922609174,12.5,7239,0.0
2408,3231,6982.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.3990722761114,3007.3731917627197,986.213619407559,165.0218219573783,10.5,7239,127.302579076091
2409,3232,379.28,2198.8,0.0,0.0,0.0,0.0,476.16,0.0,167.86164993720902,3043.9473306670284,1027.1548758556276,176.40022458862182,4.16666666666667,7239,159.254575456182
2410,3233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.06718176874614,3083.3320900651543,1075.8608715779858,234.52399104956115,3.0,7239,0.0
2411,3234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.5704544954917,3125.4212182962324,1131.3291877683216,288.36568350173354,2.3333333333333304,7239,0.0
2412,3235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.031905631554,3170.107000457804,1192.6166556408223,351.34631538492044,2.5,7239,0.0
2413,3236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.1801990083966,3217.2812412536045,1258.8736567418414,428.6412529653965,4.16666666666667,7239,0.0
2414,3237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.7970333292484,3266.836139860874,1329.3573334792527,513.8307490311345,9.16666666666667,7239,0.0
2415,3261,0.0,1449.89,0.0,0.0,0.0,0.0,2947.84,0.0,661.6316970269057,1411.0140574230377,287.6580286137125,133.04357978822335,0.5,8003,240.34554557243402
2416,3262,0.0,0.0,0.0,0.0,0.0,0.0,6184.56,0.0,566.6794388661831,1463.718372505905,266.48831679770643,184.53046332231204,1.5,18835,219.847965747581
2417,3263,0.0,1108.8,0.0,0.0,13924.5,0.0,17039.5,0.0,473.8082982308758,1521.177797499466,281.5751030677956,160.52820924885617,1.5,10832,300.000130358256
2418,3264,0.0,2194.71,0.0,0.0,17774.66,0.0,13265.098,0.0,384.52913235341805,1582.874575898871,327.95226552228723,83.66422884698602,2.5,10832,179.474732297464
2419,3265,0.0,5756.525,0.0,0.0,0.0,0.0,31604.052000000003,0.0,302.0440976174113,1648.33296644357,394.74101936389695,42.490407715446366,2.3333333333333304,10832,13.297913594671302
2420,3266,0.0,5616.835,0.0,0.0,0.0,0.0,37606.78,0.0,233.66269128856212,1717.1228340815212,425.5584926536486,46.66025695041189,1.5,10832,0.0
2421,3267,0.0,0.0,0.0,0.0,0.0,0.0,47535.490999999995,0.0,194.8473833863023,1788.8598883672055,336.7216984882184,121.49892860323015,2.0,10832,50.870235614784605
2422,3268,2994.61,12644.315,0.0,946.43,0.0,0.0,2736.25,2175.99,203.3036778886779,1863.203742727691,256.2471593305656,53.58597458570307,2.0,10832,244.49562845435298
2423,3269,0.0,7787.72,0.0,0.0,17300.85,0.0,769.92,2175.99,254.35978690058238,1939.8547078182457,194.79051303001503,46.887114906982234,1.0,10832,288.35634562108
2424,3270,0.0,2447.15,0.0,978.91,0.0,0.0,5677.15,0.0,328.7324901169131,2018.5499750528802,173.84968834631985,114.69250125008841,1.0,16268,253.07668494156601
2425,3271,0.0,3950.595,0.0,0.0,0.0,0.0,9147.245,0.0,390.4513351688308,2099.059629919897,206.16429656288804,108.69109308717393,2.0,5436,440.198745744309
2426,3272,0.0,2147.58,0.0,0.0,0.0,0.0,8132.655,0.0,329.96809336586034,2181.182769038765,273.46545135819184,89.4840976086409,2.0,5436,335.904300194189
2427,3273,3652.89,5150.14,0.0,0.0,1244.9,0.0,2207.565,0.0,292.07066695667777,2264.7438768564466,356.45844338846285,3.922114936881868,3.0,5436,218.71880858930598
2428,3274,6813.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.8867620355644,2349.589538065076,446.4767894415855,68.13180097883372,2.5,5436,0.0
2429,3275,5302.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.31616402325227,2435.58551088611,540.0185719263428,84.78294484533886,2.0,5436,0.0
2430,3276,5302.5,1022.75,0.0,0.0,0.0,0.0,0.0,0.0,304.21180513726404,2522.6141556166613,635.5298776680328,43.65573968543074,1.5,5436,100.066184879826
2431,3277,0.0,7775.185,0.0,0.0,7638.1,7861.47,0.0,0.0,357.2525498785822,2610.572195748206,732.2404152053494,110.15449455120638,0.5,5436,236.40160624770198
2432,3278,0.0,3326.565,0.0,0.0,3726.42,0.0,245.13,2746.49,427.45008268340706,2699.368780682728,829.7309556602478,91.9928248303728,0.5,14939,248.54938977264098
2433,3279,0.0,3175.56,0.0,0.0,5614.79,0.0,6460.1226,0.0,363.63406549962303,2788.9238162529796,927.7556385007034,30.020486857123146,1.0,9503,246.25952182550802
2434,3280,0.0,884.91,0.0,0.0,3776.13,0.0,4912.0,0.0,264.111423998775,2879.1665296417436,1026.1614023257514,32.67451340449713,3.6666666666666696,9503,256.05448398643
2435,3281,0.0,1301.68,0.0,0.0,0.0,0.0,14238.55,0.0,165.16532905313488,2916.191985085421,1036.7440322881914,81.3329982930843,4.5,9503,320.476910852449
2436,3282,0.0,1847.825,0.0,0.0,0.0,0.0,9155.442,0.0,69.3105944021208,2919.8461686576893,978.4025835015697,46.3507566657399,4.0,16329,339.79807993816297
2437,3283,0.0,5517.078,0.0,0.0,1311.18,0.0,3659.677,0.0,48.24895866411602,2926.914278414906,927.2026120372033,67.00079035772735,4.0,6826,372.849911285762
2438,3284,0.0,3632.303,0.0,0.0,0.0,0.0,7849.745,0.0,140.89569357662606,2937.371669971578,884.3853196343028,20.64343398049412,5.33333333333333,6826,322.116110026742
2439,3285,0.0,0.0,0.0,0.0,0.0,0.0,9869.775,0.0,239.53050299437163,2951.182314212482,851.2166262765314,91.13437238766959,7.75,6826,188.161214505794
2440,3286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.53548648297686,2968.299406342644,828.8556795746069,72.31539187161498,11.75,14065,24.581795834125
2441,3287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.3500748213413,2988.666135499168,818.1890806672345,108.5477154271948,14.5,14065,0.0
2442,3288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.672894438907,3012.216586348144,819.6735004439183,195.79409752629527,13.5,14065,0.0
2443,3289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.62247315353204,3038.876740914356,833.2440005095848,246.9480427951637,11.5,14065,0.0
2444,3290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.7939393319627,3068.5655475612134,858.3275149297519,159.0004008413544,11.5,7239,0.0
2445,3291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.2687939612729,3101.196024549941,893.9554367168776,97.87007146564106,9.25,7239,100.242973866225
2446,3292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.5999208262558,3136.6763676700566,938.92819972368,117.79476263196756,4.0,7239,0.0
2447,3293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.9784619196509,3174.911034678523,991.9756282690275,195.37730961315944,1.5,7239,0.0
2448,3294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.1134504701202,3215.801783468933,1051.8767852612548,287.1734874842529,1.5,7239,0.0
2449,3295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.5134473937554,3259.248645438254,1117.5301056856579,383.0986328739385,1.0,7239,0.0
2450,3296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.36223130095397,3305.150820285783,1187.9822996580992,480.68715907462763,2.3333333333333304,7239,0.0
2451,3297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.09753801409346,3353.40748294736,1262.4301932904225,568.4188820007631,6.25,7239,0.0
2452,3321,0.0,1253.83,0.0,0.0,0.0,0.0,5281.08,1429.2,624.6624925659812,1498.3708985826502,198.69049490740827,229.06027423795777,0.5,8003,162.388995706523
2453,3322,0.0,111.52,0.0,0.0,0.0,0.0,9727.52,0.0,540.400216836139,1548.10405459445,166.57368801831296,191.52335923038083,0.5,18835,139.389089731376
2454,3323,0.0,3082.22,0.0,0.0,0.0,0.0,9980.47,0.0,442.82463671676874,1602.5406681799873,189.77700011314627,142.39987195983136,1.5,10832,300.649388701928
2455,3324,0.0,2968.64,0.0,0.0,0.0,0.0,3139.76,0.0,345.63275870407807,1661.218419618214,253.54183375294403,135.69914653415208,1.5,10832,138.172739568906
2456,3325,0.0,296.73,0.0,0.0,0.0,0.0,16069.427,0.0,250.65909789555988,1723.704237210703,335.4865848463129,110.23530058455349,2.3333333333333304,10832,147.725879339635
2457,3326,0.0,1121.88,0.0,0.0,0.0,0.0,32444.822,0.0,161.85671839416258,1789.5992770077087,395.4808300526088,98.71055927217577,3.0,10832,259.548432968898
2458,3327,0.0,880.02,0.0,0.0,0.0,0.0,16475.288,0.0,97.80002905440888,1858.5409498700005,297.80287767064107,148.37309474641344,3.0,10832,351.33957208583297
2459,3328,0.0,4771.63,0.0,0.0,8874.49,0.0,2764.6,0.0,113.7177582404273,1930.2028306913555,202.4046816952414,105.39970002331332,3.0,10832,369.88764064425203
2460,3329,0.0,5260.888000000001,0.0,0.0,5285.62,396.67,34.71,0.0,190.52098534689753,2004.2931642031756,115.10165337291954,36.52657097499321,2.5,10832,129.64883187705
2461,3330,0.0,10506.344,0.0,0.0,0.0,0.0,1687.85,0.0,282.2488222062218,2080.5525284661007,74.355633684102,66.92822592835753,2.0,16268,299.461872936362
2462,3331,0.0,5936.14,0.0,0.0,0.0,0.0,10310.08,0.0,325.0191783482051,2158.751068219584,133.4494815454142,121.79256420784628,2.0,5436,407.016232739782
2463,3332,0.0,211.38,0.0,0.0,492.2,0.0,10318.277,0.0,249.12679677600326,2238.6855832308574,223.80438378767613,133.7534539616484,3.0,5436,350.944490104948
2464,3333,9079.99,980.74,0.0,0.0,0.0,0.0,4220.845,0.0,196.18993640187446,2320.1766574487588,319.9494874076468,86.19914906409831,4.0,5436,329.413866896927
2465,3334,6813.1,0.0,0.0,0.0,0.0,0.0,98.33,0.0,186.8594581882359,2403.065941285018,417.90738327659545,124.2245875932666,4.0,5436,207.052011671053
2466,3335,1616.61,13.86,0.0,0.0,0.0,0.0,659.1,0.0,226.58786105493567,2487.2136477906624,516.6479669125604,174.3707577474078,3.0,5436,137.005726416925
2467,3336,418.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.2554575615111,2572.4962889246085,615.7948494787316,143.64442076176746,2.0,5436,204.66293636929902
2468,3337,0.0,5416.1,0.0,0.0,0.0,0.0,4495.74,0.0,379.72643993758766,2658.804655948545,715.1790725317378,98.06991133527073,1.25,5436,300.18704555577204
2469,3338,0.0,6679.265,0.0,0.0,0.0,0.0,3303.885,0.0,467.61289927041537,2746.042034572556,814.7137835724419,44.138551429687006,0.5,14939,312.35543850922403
2470,3339,0.0,1491.43,0.0,0.0,0.0,0.0,11697.5433,0.0,369.03563210457276,2834.1226381322426,914.3498382509616,119.49204882891183,1.0,9503,345.781250910242
2471,3340,0.0,2210.27,0.0,0.0,0.0,0.0,9073.13,0.0,271.50028406907256,2922.970238558185,1014.0573644960164,64.31474148229445,2.5,9503,380.34113865168604
2472,3341,0.0,3176.08,0.0,0.0,0.0,0.0,10642.11,0.0,176.74032653154114,3012.5169739293115,959.8837669634288,54.13207526537287,3.5,16329,348.46926615917505
2473,3342,0.0,491.0,0.0,0.0,0.0,0.0,13220.442,0.0,93.60295979638423,3019.7060304439565,896.5546637871553,114.68900243727079,3.5,16329,325.679438624642
2474,3343,0.0,1268.48,0.0,0.0,1311.18,0.0,14862.923999999999,0.0,79.28125522981732,3026.540939379656,840.3828455048092,134.61069001978723,3.5,6826,350.546831786674
2475,3344,6470.98,1268.48,0.0,0.0,0.0,0.0,15166.835,0.0,154.3021486109494,3036.655264658829,792.8909330179291,107.33308510033756,4.5,6826,346.104347013882
2476,3345,9816.33,0.0,0.0,0.0,0.0,0.0,4457.98,0.0,247.65383297502092,3050.016381304214,755.7171290155252,100.83008484689648,5.5,6826,184.36502700311902
2477,3346,0.0,479.88,0.0,0.0,0.0,0.0,2822.435,0.0,220.11155308231258,3066.581850737436,730.4384774186079,0.9759937475550691,8.75,6826,245.554835272238
2478,3347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.3867127647237,3086.300076064858,718.311911555541,71.05179523024847,12.5,6826,39.673244174147705
2479,3348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.96606504208322,3109.111072794068,720.0022764211104,162.08182253174436,14.25,14065,0.0
2480,3349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.99459885576107,3134.94732932049,735.4143026927131,210.62639286554642,13.666666666666698,14065,0.0
2481,3350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.61013783739935,3163.7347302620233,763.7177213708195,128.67116294074958,12.333333333333302,14065,0.0
2482,3351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.8055402991978,3195.393515753273,803.5514682030815,29.21798308191969,8.5,7239,100.242980611975
2483,3352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.47997971045686,3229.839251227759,853.3022963446786,71.76869817704312,3.0,7239,0.0
2484,3353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.8379971390083,3266.9837845040165,911.3475180346124,171.6025485821246,2.5,7239,0.0
2485,3354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.627373260108,3306.7361701365917,976.2087026253799,271.5580167502657,2.0,7239,0.0
2486,3355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.2269318737577,3349.003544450822,1046.6194180891694,371.53695829937163,1.5,7239,0.0
2487,3356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.780942677472,3393.6919385551782,1121.5349412033368,471.5244420407154,1.5,7239,0.0
2488,3357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.7923908015312,3440.7070200856724,1200.1119469212642,519.4257891486434,3.75,7239,0.0
2489,3381,0.0,1359.0,0.0,0.0,0.0,0.0,1319.22,0.0,581.1173933516001,1587.2207408204342,127.31187971365856,206.41659599477643,0.0,8003,108.232282893666
2490,3382,0.0,293.98,0.0,0.0,556.81,0.0,7698.2,2045.46,489.41453087127695,1634.2522769029563,66.9118427658284,137.58840288961298,0.5,18835,70.8896240700427
2491,3383,0.0,1251.52,0.0,0.0,8814.62,11686.01,11096.775,0.0,401.6906520604983,1685.9095306611805,112.8969064556336,50.27020899830025,0.5,10832,296.126321493863
2492,3384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.2223772182026,1741.7809859858178,202.51880177060482,49.733607361659615,1.5,10832,0.0
