id,count,unique,min,max,range,sum,mean,median,stddev,minority,majority,q1,q3,iqr
57914,"1","1",1383.87,1383.87,0,1383.87,1383.87,1383.87,0,1383.87,1383.87,1383.87,1383.87,0
57910,"1","1",770.9,770.9,0,770.9,770.9,770.9,0,770.9,770.9,770.9,770.9,0
64900,"1","1",2290.41,2290.41,0,2290.41,2290.41,2290.41,0,2290.41,2290.41,2290.41,2290.41,0
64903,"1","1",487.6,487.6,0,487.6,487.6,487.6,0,487.6,487.6,487.6,487.6,0
64899,"1","1",2290.41,2290.41,0,2290.41,2290.41,2290.41,0,2290.41,2290.41,2290.41,2290.41,0
64968,"1","1",5338.03,5338.03,0,5338.03,5338.03,5338.03,0,5338.03,5338.03,5338.03,5338.03,0
64544,"1","1",1377.16,1377.16,0,1377.16,1377.16,1377.16,0,1377.16,1377.16,1377.16,1377.16,0
64543,"1","1",1377.16,1377.16,0,1377.16,1377.16,1377.16,0,1377.16,1377.16,1377.16,1377.16,0
64668,"1","1",286222.62,286222.62,0,286222.62,286222.62,286222.62,0,286222.62,286222.62,286222.62,286222.62,0
64665,"1","1",5561.74,5561.74,0,5561.74,5561.74,5561.74,0,5561.74,5561.74,5561.74,5561.74,0
64666,"1","1",286222.62,286222.62,0,286222.62,286222.62,286222.62,0,286222.62,286222.62,286222.62,286222.62,0
64667,"1","1",286222.62,286222.62,0,286222.62,286222.62,286222.62,0,286222.62,286222.62,286222.62,286222.62,0
65512,"1","1",29989.66,29989.66,0,29989.66,29989.66,29989.66,0,29989.66,29989.66,29989.66,29989.66,0
65508,"2","2",49566.03,122917.19,73351.16,172483.22,86241.61,86241.61,36675.58,49566.03,49566.03,49566.03,122917.19,73351.16
65509,"2","2",23658.32,49566.03,25907.71,73224.35,36612.175,36612.175,12953.855,23658.32,23658.32,23658.32,49566.03,25907.71
65511,"1","1",29989.66,29989.66,0,29989.66,29989.66,29989.66,0,29989.66,29989.66,29989.66,29989.66,0
65506,"1","1",23949.48,23949.48,0,23949.48,23949.48,23949.48,0,23949.48,23949.48,23949.48,23949.48,0
65507,"1","1",122917.19,122917.19,0,122917.19,122917.19,122917.19,0,122917.19,122917.19,122917.19,122917.19,0
65204,"1","1",122917.19,122917.19,0,122917.19,122917.19,122917.19,0,122917.19,122917.19,122917.19,122917.19,0
65205,"3","3",335.73,92206.03,91870.3,116200.08,38733.36,23658.32,38991.286452007,335.73,335.73,11997.025,57932.175,45935.15
65206,"1","1",92206.03,92206.03,0,92206.03,92206.03,92206.03,0,92206.03,92206.03,92206.03,92206.03,0
65207,"1","1",39326.32,39326.32,0,39326.32,39326.32,39326.32,0,39326.32,39326.32,39326.32,39326.32,0
65201,"1","1",14280.59,14280.59,0,14280.59,14280.59,14280.59,0,14280.59,14280.59,14280.59,14280.59,0
65202,"2","2",14280.59,23949.48,9668.89,38230.07,19115.035,19115.035,4834.445,14280.59,14280.59,14280.59,23949.48,9668.89
65203,"1","1",122917.19,122917.19,0,122917.19,122917.19,122917.19,0,122917.19,122917.19,122917.19,122917.19,0
65272,"1","1",5338.03,5338.03,0,5338.03,5338.03,5338.03,0,5338.03,5338.03,5338.03,5338.03,0
65268,"1","1",17112.04,17112.04,0,17112.04,17112.04,17112.04,0,17112.04,17112.04,17112.04,17112.04,0
65269,"2","2",17112.04,31141.14,14029.1,48253.18,24126.59,24126.59,7014.55,17112.04,17112.04,17112.04,31141.14,14029.1
65270,"2","2",19852.91,31141.14,11288.23,50994.05,25497.025,25497.025,5644.115,19852.91,19852.91,19852.91,31141.14,11288.23
65271,"1","1",19852.91,19852.91,0,19852.91,19852.91,19852.91,0,19852.91,19852.91,19852.91,19852.91,0
63786,"1","1",2400.3,2400.3,0,2400.3,2400.3,2400.3,0,2400.3,2400.3,2400.3,2400.3,0
63781,"1","1",2433.44,2433.44,0,2433.44,2433.44,2433.44,0,2433.44,2433.44,2433.44,2433.44,0
63783,"1","1",1865.43,1865.43,0,1865.43,1865.43,1865.43,0,1865.43,1865.43,1865.43,1865.43,0
63754,"1","1",15566.18,15566.18,0,15566.18,15566.18,15566.18,0,15566.18,15566.18,15566.18,15566.18,0
63755,"1","1",15566.18,15566.18,0,15566.18,15566.18,15566.18,0,15566.18,15566.18,15566.18,15566.18,0
63986,"1","1",4894.25,4894.25,0,4894.25,4894.25,4894.25,0,4894.25,4894.25,4894.25,4894.25,0
63731,"1","1",1051.88,1051.88,0,1051.88,1051.88,1051.88,0,1051.88,1051.88,1051.88,1051.88,0
63689,"1","1",179.52,179.52,0,179.52,179.52,179.52,0,179.52,179.52,179.52,179.52,0
63684,"2","2",5565.15,17811.18,12246.03,23376.33,11688.165,11688.165,6123.015,5565.15,5565.15,5565.15,17811.18,12246.03
63687,"1","1",19999.2,19999.2,0,19999.2,19999.2,19999.2,0,19999.2,19999.2,19999.2,19999.2,0
63683,"3","1",2505.62,2505.62,0,7516.86,2505.62,2505.62,0,2505.62,2505.62,2505.62,2505.62,0
64364,"1","1",286222.62,286222.62,0,286222.62,286222.62,286222.62,0,286222.62,286222.62,286222.62,286222.62,0
64362,"1","1",286222.62,286222.62,0,286222.62,286222.62,286222.62,0,286222.62,286222.62,286222.62,286222.62,0
64363,"1","1",286222.62,286222.62,0,286222.62,286222.62,286222.62,0,286222.62,286222.62,286222.62,286222.62,0
64058,"1","1",15566.18,15566.18,0,15566.18,15566.18,15566.18,0,15566.18,15566.18,15566.18,15566.18,0
64059,"1","1",15566.18,15566.18,0,15566.18,15566.18,15566.18,0,15566.18,15566.18,15566.18,15566.18,0
64240,"1","1",1377.16,1377.16,0,1377.16,1377.16,1377.16,0,1377.16,1377.16,1377.16,1377.16,0
