id,count,unique,min,max,range,sum,mean,median,stddev,minority,majority,q1,q3,iqr
76433,"22","22",39.21,1402.17,1362.96,6268.41,284.927727272727,229.015,272.957114046275,39.21,39.21,136.74,287.74,151
76434,"41","41",32.23,497.06,464.83,8782.44,214.205853658537,202.88,100.465352454383,32.23,32.23,168.03,287.74,119.71
76435,"15","15",23.47,507.17,483.7,2941.04,196.069333333333,232.8,128.964382600606,23.47,23.47,73.905,249.105,175.2
76428,"64","64",61.82,729.02,667.2,17191.39,268.61546875,230.98,152.310507208237,61.82,61.82,153.625,328.05,174.425
76429,"48","48",60.59,12492.96,12432.37,29299.03,610.396458333333,176.78,2057.66667805783,60.59,60.59,84.895,286.595,201.7
76430,"7","7",7746.84,19259.02,11512.18,76689.5,10955.6428571429,10362.44,3771.80615027456,7746.84,7746.84,7988.96,11671.64,3682.68
76431,"15","15",33.26,19439.63,19406.37,51244.69,3416.31266666667,279.39,6522.38557896262,33.26,33.26,186.72,1209.54,1022.82
76424,"15","15",0,2179.96,2179.96,5516.47,367.764666666667,153.31,531.65881545551,0,0,76.6,366.94,290.34
76425,"5","5",266,3395.6,3129.6,4981.51,996.302,442.55,1205.34184748394,266,266,287.44,589.92,302.48
76426,"2","2",169.6,710.18,540.58,879.78,439.89,439.89,270.29,169.6,169.6,169.6,710.18,540.58
76427,"34","34",81.46,591.73,510.27,10631.67,312.696176470588,297.34,133.212112702542,81.46,81.46,210.65,411.04,200.39
76423,"3","3",0,151.24,151.24,297.12,99.04,145.88,70.066033615916,0,0,72.94,148.56,75.62
76540,"2","2",10720.12,14943.1,4222.98,25663.22,12831.61,12831.61,2111.49,10720.12,10720.12,10720.12,14943.1,4222.98
76542,"4","4",3744.86,7489.72,3744.86,24351.17,6087.7925,6558.295,1423.26502028566,3744.86,3744.86,4991.4,7184.185,2192.785
76543,"5","5",3744.86,8681.83,4936.97,35574.48,7114.896,7589.11,1818.9425680829,3744.86,3744.86,6878.65,8680.03,1801.38
76536,"5","4",9597.5718,14071.8056,4474.2338,61498.5866,12299.71732,12624.1548,1465.02355713572,9597.5718,12624.1548,12580.8996,12624.1548,43.2551999999996
76537,"4","4",10.5412,16512.7739,16502.2327,31769.9724,7942.4931,7623.32865,6629.81972236633,10.5412,10.5412,1601.96505,14283.02115,12681.0561
76539,"1","1",10720.12,10720.12,0,10720.12,10720.12,10720.12,0,10720.12,10720.12,10720.12,10720.12,0
76532,"7","7",8.98,10848.72,10839.74,39869.947,5695.70671428571,7407.66,3566.52049638559,8.98,8.98,2877.015,7925.2785,5048.2635
76533,"2","2",394.2,518.75,124.55,912.95,456.475,456.475,62.275,394.2,394.2,394.2,518.75,124.55
76534,"3","3",6286.52,9336.0029,3049.4829,22732.7329,7577.57763333333,7110.21,1288.06337004145,6286.52,6286.52,6698.365,8223.10645,1524.74145
76535,"6","6",2319.5312,14071.8056,11752.2744,59084.9203,9847.48671666667,9709.1916,3906.87141111458,2319.5312,2319.5312,9336.0029,13939.1974,4603.1945
76528,"3","3",8.843,23301.54,23292.697,36753.819,12251.273,13443.436,9546.49579155895,8.843,8.843,6726.1395,18372.488,11646.3485
76529,"4","4",6366.564,23301.54,16934.976,44087.5278,11021.88195,7209.7119,7117.01380358947,6366.564,6366.564,6420.6679,15623.096,9202.4281
76530,"7","7",11.979,7944.652,7932.673,36891.153,5270.16471428571,6116.104,2467.88982120635,11.979,11.979,4564.101,6845.108,2281.007
76531,"9","9",168.74,10848.72,10679.98,47156.454,5239.606,7479.273,4448.22948766548,168.74,168.74,466.32,8885.852,8419.532
76525,"1","1",25653.35,25653.35,0,25653.35,25653.35,25653.35,0,25653.35,25653.35,25653.35,25653.35,0
76527,"1","1",7151.5,7151.5,0,7151.5,7151.5,7151.5,0,7151.5,7151.5,7151.5,7151.5,0
76521,"8","7",244.62,1014.8,770.18,3178.52,397.315,257.83,250.070391989936,244.62,245.43,245.43,456.29,210.86
76516,"13","13",130.18,2029.02,1898.84,8897.16,684.396923076923,490.2,537.272523061329,130.18,130.18,445.42,615.44,170.02
76512,"30","30",203.52,19450.34,19246.82,33183.87,1106.129,507.255,3408.93996456704,203.52,203.52,410.09,558.18,148.09
76513,"32","31",152.75,19450.34,19297.59,39860.98,1245.655625,459.135,3363.84200298087,152.75,314.65,392.325,594,201.675
76514,"15","15",159.8,4381.02,4221.22,12524.35,834.956666666667,541.99,1008.12245039755,159.8,159.8,442.205,650.3,208.095
76515,"8","8",190.95,641.88,450.93,4127.29,515.91125,576.845,140.42600528726,190.95,190.95,457.35,613.035,155.685
76508,"5","5",7047.6,17702.61,10655.01,58800.78,11760.156,9257.52,4400.26066433615,7047.6,7047.6,8382.96,16410.09,8027.13
76509,"7","7",4817.913,17702.61,12884.697,87283.993,12469.1418571429,15693.26,5019.51293415585,4817.913,4817.913,8037.375,16497.73,8460.355
76510,"8","8",3716.064,10073.01,6356.946,51509.405,6438.675625,6187.922,1782.75195309807,3716.064,3716.064,5450.7285,7221.515,1770.7865
76511,"22","22",140.96,7012.722,6871.762,28126.686,1278.48572727273,509.215,2069.66196213737,140.96,140.96,432.87,613.91,181.04
76504,"6","6",164.2,1959.63,1795.43,5229.68,871.613333333333,584.985,721.955534241703,164.2,164.2,247.09,1688.79,1441.7
76505,"3","3",49.58,1688.79,1639.21,2420.81,806.936666666667,682.44,674.970083797958,49.58,49.58,366.01,1185.615,819.605
76506,"2","2",311.09,319.65,8.56,630.74,315.37,315.37,4.28,311.09,311.09,311.09,319.65,8.56
76507,"2","2",1303.37,2554.54,1251.17,3857.91,1928.955,1928.955,625.585,1303.37,1303.37,1303.37,2554.54,1251.17
76500,"10","10",329.21,7253.78,6924.57,17546.86,1754.686,785.68,2036.74021747595,329.21,329.21,414.57,2465.39,2050.82
76502,"6","6",128.33,12300.78,12172.45,22164.44,3694.07333333333,344.22,4987.23655159069,128.33,128.33,131.01,8915.88,8784.87
76503,"10","10",164.2,9165.2,9001,12619.39,1261.939,254.695,2644.1729027106,164.2,164.2,243.32,659.22,415.9
76496,"2","2",2622.75,6225.44,3602.69,8848.19,4424.095,4424.095,1801.345,2622.75,2622.75,2622.75,6225.44,3602.69
76497,"16","16",218.87,6225.44,6006.57,32238.12,2014.8825,456.9,2031.54489314321,218.87,218.87,389.895,4149.535,3759.64
76498,"16","16",5.4,5847.61,5842.21,28252.43,1765.776875,492.23,1940.40570050028,5.4,5.4,328.57,4006.02,3677.45
76499,"13","13",414.57,5847.61,5433.04,28940.2,2226.16923076923,1648.6,1624.61194413389,414.57,414.57,920.51,2798.35,1877.84
76484,"26","26",104.25,1434.24,1329.99,8845.19,340.199615384615,216,342.554329228123,104.25,104.25,155.37,331.08,175.71
76485,"35","35",27.27,652.89,625.62,7377.08,210.773714285714,199.59,122.303548975156,27.27,27.27,122.315,241.52,119.205
76486,"37","37",35.11,1205.44,1170.33,8313.72,224.695135135135,156.66,245.227898027381,35.11,35.11,130.77,243.39,112.62
76487,"30","30",25.09,942.64,917.55,7999.43,266.647666666667,215,191.782335799092,25.09,25.09,143.3,320.46,177.16
